,car_name,model_name,no_of_owner,KMS_Driven,fuel_type,mfg_year,colour,seating_capacity,milage,price,original_price
1531,Hyundai,i20,First,"13,616",Petrol,2014,Others,5,18.15,4.97,4.57
1532,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"84,784",{{color}},5,23.65,5.59,6.41
1533,Hyundai,Elite,First,"59,235",Petrol,2015,Blue,5,18.6,4.99,5.35
1534,Ford,Endeavour,First,"78,000",Diesel,2016,White,7,10.91,26,22.01
1535,MG,ZS,First,"7,500",Electric,2021,Blue,5,FWD,23,23.6
1536,Hyundai,Verna,First,"71,549",Petrol,2016,White,5,FWD,6.9,6.53
1537,Maruti,Suzuki,First,"65,000",CNG,2013,Brown,5,58,3.25,3.6
1538,Tata,Nexon,"{{cityName}},",{{transmission}},|,"20,000",{{color}},5,127,15.25,15.63
1539,Audi,A4,First,"61,648",Diesel,2017,Red,5,FWD,26.5,28.15
1540,Maruti,Suzuki,First,"47,330",Diesel,2017,White,5,24.29,7.95,7.8
1541,Maruti,Suzuki,First,"11,736",Petrol,2018,Blue,5,22,6.35,6.52
1542,Honda,Jazz,First,"17,847",Petrol,2019,White,5,18.7,6.8,7.75
1543,Maruti,Suzuki,First,"10,519",Petrol,2021,Brown,5,20.52,6.8,7.75
1544,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
1545,Mercedes-Benz,E-Class,Second,"29,675",Petrol,2011,White,5,12.06,11.25,13.78
1546,Audi,Q2,First,"20,000",Petrol,2020,White,5,188,29.25,35.38
1547,Hyundai,Verna,"{{cityName}},",{{transmission}},|,"9,434",{{color}},5,FWD,10.37,10.58
1548,Honda,City,First,"90,860",Diesel,2016,Maroon,5,FWD,6.88,7.29
1549,Honda,CR-V,Second,"62,577",Petrol,2015,Black,5,13.69999981,8.67,10.84
1550,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"49,870",{{color}},5,30.47,5.6,5.8
1551,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
1552,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
1553,Tata,Altroz,First,"7,956",Petrol,2020,Grey,5,19.05,7.48,6.01
1554,Maruti,Suzuki,Second,"53,092",Petrol,2017,Silver,5,19.12,6.32,7.8
1555,Honda,City,"{{cityName}},",{{transmission}},|,"60,621",{{color}},5,FWD,7.07,7.31
1556,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
1557,Toyota,Yaris,First,"19,785",Petrol,2018,White,5,17.1,7.83,8.57
1558,Honda,WR-V,"{{cityName}},",{{transmission}},|,"11,002",{{color}},5,17.5,8.55,8.84
1559,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
1560,Maruti,Suzuki,First,"37,333",Petrol,2017,White,5,20.5,4.57,4.44
1561,Maruti,Suzuki,First,"54,674",CNG,2012,Others,5,Manual,2.79,2.8
1562,Hyundai,i20,First,"13,616",Petrol,2014,Others,5,18.15,4.97,4.57
1563,Maruti,Suzuki,Second,"84,784",Diesel,2015,Others,5,23.65,5.59,6.41
1564,Ford,EcoSport,Second,"18,014",Petrol,2019,Others,5,17,8.53,8.16
1565,Hyundai,Creta,First,"16,000",Petrol,2021,White,5,17,18.45,16.81
1566,Mercedes-Benz,GLA,Second,"32,869",Diesel,2018,White,5,FWD,25,27.45
1567,Honda,City,First,"20,321",Petrol,2018,Silver,5,FWD,6.95,7.74
1568,Maruti,Suzuki,First,"47,330",Diesel,2017,White,5,24.29,7.95,7.8
1569,Land,Rover,Second,"92,000",Diesel,2015,White,7,Automatic,25.15,23.62
1570,Tata,Nexon,First,"20,000",Electric,2021,Green,5,127,15.25,15.63
1571,Jeep,Meridian,First,"6,000",Diesel,2022,Red,7,168,38.95,37.68
1572,Audi,A6[2011-2015],Second,"59,000",Diesel,2014,White,5,16.66,13.5,16.53
1573,Maruti,Suzuki,First,"11,736",Petrol,2018,Blue,5,22,6.35,6.52
1574,Honda,Jazz,First,"17,847",Petrol,2019,White,5,18.7,6.8,7.75
1575,Maruti,Suzuki,First,"10,519",Petrol,2021,Brown,5,20.52,6.8,7.75
1576,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
1577,Mercedes-Benz,E-Class,Second,"29,675",Petrol,2011,White,5,12.06,11.25,13.78
1578,Audi,Q2,First,"20,000",Petrol,2020,White,5,188,29.25,35.38
1579,Hyundai,Verna,"{{cityName}},",{{transmission}},|,"9,434",{{color}},5,FWD,10.37,10.58
1580,Honda,City,"{{cityName}},",{{transmission}},|,"90,860",{{color}},5,FWD,6.88,7.29
1581,Honda,CR-V,Second,"62,577",Petrol,2015,Black,5,13.69999981,8.67,10.84
1582,Maruti,Suzuki,First,"49,870",CNG,2020,White,5,30.47,5.6,5.8
1583,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
1584,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
1585,Tata,Altroz,"{{cityName}},",{{transmission}},|,"7,956",{{color}},5,19.05,7.48,6.01
1586,Maruti,Suzuki,Second,"53,092",Petrol,2017,Silver,5,19.12,6.32,7.8
1587,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
1588,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
1589,Toyota,Yaris,First,"19,785",Petrol,2018,White,5,17.1,7.83,8.57
1590,Honda,WR-V,First,"11,002",Petrol,2019,Grey,5,17.5,8.55,8.84
1591,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
1592,Maruti,Suzuki,First,"37,333",Petrol,2017,White,5,20.5,4.57,4.44
1593,Maruti,Suzuki,First,"54,674",CNG,2012,Others,5,Manual,2.79,2.8
1594,Hyundai,i20,"{{cityName}},",{{transmission}},|,"13,616",{{color}},5,18.15,4.97,4.57
1595,Maruti,Suzuki,Second,"84,784",Diesel,2015,Others,5,23.65,5.59,6.41
1596,Ford,EcoSport,Second,"18,014",Petrol,2019,Others,5,17,8.53,8.16
